,approval,attempted_at,attempted_at_day,consumer_id,merchant_id,mtd,reason,shared,which_day,which_month,merchant_name,in_store
0,approved,2024-07-31 00:48:09.757435+00:00,2024-07-31,d571e2af-3170-4350-b899-b18ef1655621,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
1,approved,2024-07-31 08:23:03.305752+00:00,2024-07-31,63b206d7-59bb-4458-bec0-9d5ce4dc0183,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
2,approved,2024-07-31 12:13:56.660348+00:00,2024-07-31,1ea00478-05f4-440b-97a6-61aa244b157c,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
3,approved,2024-07-31 12:31:29.119764+00:00,2024-07-31,c302dc56-3f7f-413a-a930-213779fc6625,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
4,approved,2024-07-31 13:28:40.150720+00:00,2024-07-31,60f82ff8-3cdf-44d4-9115-951e79078bba,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
5,approved,2024-07-31 15:57:51.520016+00:00,2024-07-31,0964d12a-4bf0-4fe8-a225-e6bdc3f9d2da,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
6,approved,2024-07-31 16:32:39.791743+00:00,2024-07-31,b844e361-b187-422e-9a3b-c598ad7f1715,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
7,approved,2024-07-31 17:23:59.815156+00:00,2024-07-31,2729dfbf-714b-44ac-bb99-eec0c90a7213,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
8,approved,2024-07-31 18:01:45.898752+00:00,2024-07-31,80d21224-83a2-45ff-a91c-3a792e4a63cc,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
9,approved,2024-07-31 18:09:02.586074+00:00,2024-07-31,80e1751c-9436-4175-8c06-0b7a3b6d7efe,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
10,approved,2024-07-31 18:22:18.172923+00:00,2024-07-31,34f1b4f9-7242-43b1-9abc-b74235964319,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
11,approved,2024-07-30 13:27:08.455797+00:00,2024-07-30,d571e2af-3170-4350-b899-b18ef1655621,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
12,approved,2024-07-30 14:01:58.093558+00:00,2024-07-30,49f76042-559a-4aec-8157-f1382635adf9,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
13,approved,2024-07-30 14:36:49.024572+00:00,2024-07-30,ef646e60-2df2-4917-aaf9-ba96cd51ff81,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
14,approved,2024-07-30 14:51:29.139786+00:00,2024-07-30,5b792df7-fefb-4c42-8355-ef998057ba67,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
15,approved,2024-07-29 14:06:53.072752+00:00,2024-07-29,49f76042-559a-4aec-8157-f1382635adf9,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
16,approved,2024-07-24 14:18:37.018564+00:00,2024-07-24,2905bfa0-41ee-498f-b076-cca3738285f7,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,,,0,,last_to_last_month,Store 974,False
17,approved,2024-07-24 17:44:35.527170+00:00,2024-07-24,5b792df7-fefb-4c42-8355-ef998057ba67,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
18,approved,2024-07-23 07:09:21.887749+00:00,2024-07-23,5b792df7-fefb-4c42-8355-ef998057ba67,21680446-d05d-4e52-93f5-fcee87f4cb5c,,,0,,last_to_last_month,,
19,approved,2024-07-23 15:03:23.748703+00:00,2024-07-23,49f76042-559a-4aec-8157-f1382635adf9,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
20,approved,2024-07-23 18:05:40.139974+00:00,2024-07-23,ae709f6c-efe1-4ddb-88c9-312b7d68a12f,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
21,approved,2024-07-22 05:20:07.107343+00:00,2024-07-22,67d16682-b88a-4a80-b189-10fe666fedf5,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
22,approved,2024-07-22 08:22:57.730870+00:00,2024-07-22,ae709f6c-efe1-4ddb-88c9-312b7d68a12f,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
23,approved,2024-07-22 09:55:10.277815+00:00,2024-07-22,598751b6-fc90-45b3-b423-f063a6f4effe,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
24,approved,2024-07-22 10:04:06.897405+00:00,2024-07-22,d6c8e7ac-105b-4472-a7e7-bfbff84543fe,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
25,approved,2024-07-22 20:13:56.116601+00:00,2024-07-22,2b87e0c1-b994-4001-921e-26d5dff452ec,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
26,approved,2024-07-21 19:04:50.340057+00:00,2024-07-21,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,,,0,,last_to_last_month,Store 974,False
27,approved,2024-07-18 13:11:38.259910+00:00,2024-07-18,5b792df7-fefb-4c42-8355-ef998057ba67,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
28,approved,2024-07-18 13:16:01.939324+00:00,2024-07-18,49f76042-559a-4aec-8157-f1382635adf9,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
29,approved,2024-07-18 15:39:25.244076+00:00,2024-07-18,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,,,0,,last_to_last_month,Approved Market,False
30,approved,2024-07-18 16:59:19.142298+00:00,2024-07-18,598751b6-fc90-45b3-b423-f063a6f4effe,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
31,not approved,2024-07-17 09:46:56.442501+00:00,2024-07-17,67d16682-b88a-4a80-b189-10fe666fedf5,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,shared_pcard_uu,1,,last_to_last_month,,
32,approved,2024-07-17 09:59:23.238260+00:00,2024-07-17,67d16682-b88a-4a80-b189-10fe666fedf5,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_to_last_month,,
33,approved,2024-07-15 09:20:40.332916+00:00,2024-07-15,d6c8e7ac-105b-4472-a7e7-bfbff84543fe,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,last_to_last_month,,0,last_to_last_month_today,last_to_last_month,,
34,not approved,2024-08-31 07:30:16.746179+00:00,2024-08-31,9a1a9823-14f4-46da-938d-6b54abecb5f4,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,cl,0,,last_month,,
35,approved,2024-08-31 13:04:14.955189+00:00,2024-08-31,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
36,not approved,2024-08-31 09:05:38.396012+00:00,2024-08-31,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,cl,0,,last_month,Viva Store,False
37,approved,2024-08-31 09:07:47.762550+00:00,2024-08-31,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,,0,,last_month,Viva Store,False
38,not approved,2024-08-31 10:28:36.269223+00:00,2024-08-31,c380b9b4-d003-45ed-a882-9ece628f53f4,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,cl,0,,last_month,,
39,approved,2024-08-31 13:33:21.311842+00:00,2024-08-31,c0134840-219f-43a5-90c1-313119d64b90,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,,0,,last_month,Viva Store,False
40,approved,2024-08-30 07:20:58.562281+00:00,2024-08-30,3047b50e-4c1b-4f00-ab58-558fed4eca46,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
41,approved,2024-08-30 11:28:51.136389+00:00,2024-08-30,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,,0,,last_month,Viva Store,False
42,approved,2024-08-30 14:44:54.224615+00:00,2024-08-30,b761721f-ac66-4f54-92bc-6b8ea2b86cb9,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,,,0,,last_month,Store 974,False
43,approved,2024-08-30 15:16:28.490432+00:00,2024-08-30,6d748810-8eff-4d6d-9618-7d304c499887,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
44,not approved,2024-08-30 15:26:20.837976+00:00,2024-08-30,6d748810-8eff-4d6d-9618-7d304c499887,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,pr,0,,last_month,People's Telecom,False
45,not approved,2024-08-30 19:46:18.456290+00:00,2024-08-30,4fcf3658-06dd-498c-8ee4-584546cd55f1,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
46,approved,2024-08-29 05:32:04.938119+00:00,2024-08-29,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
47,approved,2024-08-29 00:06:23.186673+00:00,2024-08-29,59584325-cff0-4899-a9f9-cea9bc6bc539,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
48,not approved,2024-08-29 05:28:00.330474+00:00,2024-08-29,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
49,approved,2024-08-29 09:56:00.786167+00:00,2024-08-29,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
50,not approved,2024-08-29 11:23:31.998163+00:00,2024-08-29,96e2eb8a-0f6c-4353-a8aa-1f1c36dc6e3c,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
51,approved,2024-08-29 11:41:00.319459+00:00,2024-08-29,2c6d2370-705b-4fd0-b426-6a83f509c85d,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,,0,,last_month,Viva Store,False
52,approved,2024-08-29 14:02:14.052712+00:00,2024-08-29,96e2eb8a-0f6c-4353-a8aa-1f1c36dc6e3c,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
53,approved,2024-08-29 16:19:05.840189+00:00,2024-08-29,de2cdf0e-b705-4972-be91-0cdfca34f251,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
54,approved,2024-08-29 18:18:12.088086+00:00,2024-08-29,81c938d3-2f83-4fe3-8260-6780efb17634,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
55,approved,2024-08-29 19:43:10.612352+00:00,2024-08-29,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
56,approved,2024-08-29 21:59:57.650222+00:00,2024-08-29,8cb23a45-2a35-47cf-85d7-f732dc1386e5,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
57,approved,2024-08-28 09:59:41.857976+00:00,2024-08-28,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
58,approved,2024-08-28 10:39:12.831176+00:00,2024-08-28,348efa9a-f438-4eaf-a583-d3e3330638c8,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
59,approved,2024-08-28 10:49:11.333590+00:00,2024-08-28,05733e4c-2dd3-4a4d-97e3-114f1036602c,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
60,not approved,2024-08-28 14:30:50.366150+00:00,2024-08-28,9a1a9823-14f4-46da-938d-6b54abecb5f4,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,cl,0,,last_month,,
61,approved,2024-08-28 14:51:17.905401+00:00,2024-08-28,b6078646-ecd7-4722-8507-0e4602a0e300,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
62,not approved,2024-08-28 22:55:10.975156+00:00,2024-08-28,59584325-cff0-4899-a9f9-cea9bc6bc539,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
63,approved,2024-08-27 07:10:01.520093+00:00,2024-08-27,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
64,not approved,2024-08-27 17:04:21.434621+00:00,2024-08-27,22b10a1f-73fa-4d4c-a351-ab0d582e1187,a1008604-16c2-4cc4-a826-4a5a8998e72c,,pr,0,,last_month,Joy Travels,False
65,approved,2024-08-27 13:01:44.006695+00:00,2024-08-27,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,f27c1cb9-7394-4b68-b329-b82bcb6bca29,,,0,,last_month,Viva Store,False
66,approved,2024-08-27 14:00:34.595651+00:00,2024-08-27,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
67,not approved,2024-08-27 16:58:35.899909+00:00,2024-08-27,22b10a1f-73fa-4d4c-a351-ab0d582e1187,a1008604-16c2-4cc4-a826-4a5a8998e72c,,cl,0,,last_month,Joy Travels,False
68,approved,2024-08-27 17:02:33.128989+00:00,2024-08-27,22b10a1f-73fa-4d4c-a351-ab0d582e1187,a1008604-16c2-4cc4-a826-4a5a8998e72c,,,0,,last_month,Joy Travels,False
69,approved,2024-08-26 11:20:48.062384+00:00,2024-08-26,0d56a6b4-5e27-411c-9dc6-7c6ee48896dc,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
70,not approved,2024-08-26 13:26:56.481987+00:00,2024-08-26,de2cdf0e-b705-4972-be91-0cdfca34f251,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,pr,0,,last_month,People's Telecom,False
71,not approved,2024-08-26 13:42:17.254849+00:00,2024-08-26,6bc81a12-2d62-4c80-b143-0f830535a58c,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,cl,0,,last_month,,
72,not approved,2024-08-26 14:40:14.924108+00:00,2024-08-26,32dd21cc-b518-4dbe-810f-7bf7d600a26b,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,cl,0,,last_month,,
73,not approved,2024-08-26 15:41:07.035255+00:00,2024-08-26,4fcf3658-06dd-498c-8ee4-584546cd55f1,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
74,approved,2024-08-26 15:52:25.325347+00:00,2024-08-26,4fcf3658-06dd-498c-8ee4-584546cd55f1,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
75,approved,2024-08-25 11:24:57.421838+00:00,2024-08-25,e7dceba5-4ab2-4af5-bba6-950850eacbac,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
76,approved,2024-08-25 17:04:25.558473+00:00,2024-08-25,632c04fe-5b85-4fa8-8c3c-bf4ef6fd9af9,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
77,not approved,2024-08-24 06:21:26.457075+00:00,2024-08-24,1298ed55-e2d7-4e2b-91ab-720665055782,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,cl,0,,last_month,People's Telecom,False
78,not approved,2024-08-24 11:34:22.481533+00:00,2024-08-24,e7dceba5-4ab2-4af5-bba6-950850eacbac,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,pr,0,,last_month,,
79,approved,2024-08-24 14:27:52.295721+00:00,2024-08-24,4e81ccfe-f09e-4d96-9840-825067ca9f7f,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,,,0,,last_month,Approved Market,False
80,not approved,2024-08-24 14:29:45.221248+00:00,2024-08-24,4e81ccfe-f09e-4d96-9840-825067ca9f7f,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,,pr,0,,last_month,Approved Market,False
81,approved,2024-08-24 15:43:29.303049+00:00,2024-08-24,aba22397-ce77-4296-9ff6-579080e08afc,a1008604-16c2-4cc4-a826-4a5a8998e72c,,,0,,last_month,Joy Travels,False
82,approved,2024-08-24 17:26:20.566683+00:00,2024-08-24,3879a5ff-9e0d-4445-b602-78a8fdc7c177,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
83,approved,2024-08-24 17:38:24.594745+00:00,2024-08-24,de2cdf0e-b705-4972-be91-0cdfca34f251,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
84,approved,2024-08-24 17:56:21.692257+00:00,2024-08-24,48463f78-0a66-4bbb-a11b-4d528ffb4bfb,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
85,approved,2024-08-23 07:34:09.438629+00:00,2024-08-23,aee2663c-19fc-4ce6-89d9-aa68d8776e14,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
86,approved,2024-08-23 10:57:06.795353+00:00,2024-08-23,e53c9e86-f31f-43bc-9783-4b64b1004cd9,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
87,not approved,2024-08-23 10:58:38.338117+00:00,2024-08-23,e53c9e86-f31f-43bc-9783-4b64b1004cd9,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,pr,0,,last_month,People's Telecom,False
88,approved,2024-08-23 14:07:04.859729+00:00,2024-08-23,115e5120-0de0-454d-aef9-a35ee1148146,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
89,approved,2024-08-23 14:13:40.409541+00:00,2024-08-23,7a1e826e-73d7-41d8-a4ba-cb63ba49948d,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
90,approved,2024-08-22 04:19:38.557367+00:00,2024-08-22,dc4790c6-8dba-4d1d-b8cf-be9d07ac31aa,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
91,approved,2024-08-22 07:56:26.713049+00:00,2024-08-22,e6d1cc2c-8cfc-48f8-836d-a0f5557cea31,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
92,approved,2024-08-22 08:38:13.504409+00:00,2024-08-22,1ae865db-b0b6-4f33-81d6-c80d7cb7fda8,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
93,approved,2024-08-22 08:51:38.412128+00:00,2024-08-22,2f49e8ad-d862-45b0-94e2-30a2a363b5c1,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
94,approved,2024-08-22 09:31:21.073052+00:00,2024-08-22,e7dceba5-4ab2-4af5-bba6-950850eacbac,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
95,not approved,2024-08-22 09:34:51.995855+00:00,2024-08-22,e7dceba5-4ab2-4af5-bba6-950850eacbac,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,pr,0,,last_month,,
96,approved,2024-08-22 09:56:25.556334+00:00,2024-08-22,aee2663c-19fc-4ce6-89d9-aa68d8776e14,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
97,approved,2024-08-22 09:58:10.518812+00:00,2024-08-22,469af02e-a463-415d-ba59-a724fb8b6e41,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
98,approved,2024-08-22 10:40:11.318958+00:00,2024-08-22,082ffeef-9657-48c4-9cad-a5f9976e0fd8,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
99,approved,2024-08-22 10:25:48.065838+00:00,2024-08-22,941add44-950f-4ad3-8488-efaba38c5ff6,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,,0,,last_month,People's Telecom,False
100,approved,2024-08-22 10:34:05.182732+00:00,2024-08-22,b817e518-0121-4734-a2c3-f37ac6acf88d,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
101,approved,2024-08-22 12:58:41.098252+00:00,2024-08-22,a0cac17f-96a8-40cf-9cfc-2bd4bed53b8b,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
102,approved,2024-08-22 13:59:45.959809+00:00,2024-08-22,303dcb60-9552-4fa3-9ab0-186e02fe69e3,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
103,approved,2024-08-22 17:11:54.852160+00:00,2024-08-22,2c6d2370-705b-4fd0-b426-6a83f509c85d,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,,,0,,last_month,Approved Market,False
104,approved,2024-08-21 06:50:24.920549+00:00,2024-08-21,80d2ddac-38ea-4d96-afdd-f357721e1544,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
105,approved,2024-08-21 07:50:39.380190+00:00,2024-08-21,354ce5f8-4880-40e6-931c-e1d090de2722,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
106,approved,2024-08-21 08:06:06.292095+00:00,2024-08-21,3d258b9b-9534-4fa2-b9fa-44585613b52a,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
107,not approved,2024-08-21 08:29:20.367336+00:00,2024-08-21,941add44-950f-4ad3-8488-efaba38c5ff6,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,pr,0,,last_month,People's Telecom,False
108,not approved,2024-08-21 10:09:37.948984+00:00,2024-08-21,de2cdf0e-b705-4972-be91-0cdfca34f251,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,,pr,0,,last_month,People's Telecom,False
109,approved,2024-08-21 11:11:50.811864+00:00,2024-08-21,37b3d5e2-d4e1-4c47-b47d-5a00ec38d681,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
110,approved,2024-08-21 13:18:01.814341+00:00,2024-08-21,95d1dcc4-2b87-4100-a7b3-90c65d6c8a94,0521c6ab-da85-4d1f-b880-4cac9f5de5f3,,,0,,last_month,,
